station,degC,degC_1,days,mm,hours
Eskdalemuir,1945,6,15.8,7.2,---
Eskdalemuir,1945,7,18.6,8.9,---
Eskdalemuir,1945,8,18.3,8.0,---
Eskdalemuir,1945,9,15.7,6.9,---
Eskdalemuir,1945,10,13.3,5.1,---
Eskdalemuir,1945,11,8.8,3.0,---
Eskdalemuir,1945,12,6.2,-0.2,---
Eskdalemuir,1946,1,4.0,-2.8,---
Eskdalemuir,1946,2,6.8,-0.2,---
Eskdalemuir,1946,3,7.3,-0.8,---
Eskdalemuir,1946,4,12.0,1.7,---
Eskdalemuir,1946,5,14.8,2.6,---
Eskdalemuir,1946,6,15.1,4.9,---
Eskdalemuir,1946,7,16.6,9.1,---
Eskdalemuir,1946,8,15.8,7.1,---
Eskdalemuir,1946,9,14.2,7.8,---
Eskdalemuir,1946,10,10.4,3.8,---
Eskdalemuir,1946,11,8.3,3.3,---
Eskdalemuir,1946,12,4.2,-1.6,---
Eskdalemuir,1947,1,3.3,-1.4,---
Eskdalemuir,1947,2,-0.4,-5.2,---
Eskdalemuir,1947,3,2.7,-2.5,---
Eskdalemuir,1947,4,8.8,1.4,---
Eskdalemuir,1947,5,15.1,5.0,---
Eskdalemuir,1947,6,16.0,8.7,---
Eskdalemuir,1947,7,17.7,9.8,---
Eskdalemuir,1947,8,22.0,9.8,---
Eskdalemuir,1947,9,15.6,6.3,---
Eskdalemuir,1947,10,11.9,5.6,---
Eskdalemuir,1947,11,7.6,0.9,---
Eskdalemuir,1947,12,5.9,0.9,---
Eskdalemuir,1948,1,3.9,0.1,---
Eskdalemuir,1948,2,5.7,-0.3,---
Eskdalemuir,1948,3,11.1,1.1,---
Eskdalemuir,1948,4,11.2,1.5,---
Eskdalemuir,1948,5,15.0,2.5,---
Eskdalemuir,1948,6,15.2,7.2,---
Eskdalemuir,1948,7,17.7,9.0,---
Eskdalemuir,1948,8,15.3,8.2,---
Eskdalemuir,1948,9,14.1,7.5,---
Eskdalemuir,1948,10,11.0,3.8,---
Eskdalemuir,1948,11,8.6,1.8,---
Eskdalemuir,1948,12,6.2,0.2,---
Eskdalemuir,1949,1,6.1,0.3,---
Eskdalemuir,1949,2,6.7,0.3,---
Eskdalemuir,1949,3,7.7,-0.7,---
Eskdalemuir,1949,4,11.0,3.6,---
Eskdalemuir,1949,5,14.2,2.8,---
Eskdalemuir,1949,6,18.2,6.6,---
Eskdalemuir,1949,7,18.6,8.7,---
Eskdalemuir,1949,8,17.4,10.2,---
Eskdalemuir,1949,9,17.0,9.6,---
Eskdalemuir,1949,10,11.8,6.3,---
Eskdalemuir,1949,11,7.2,2.1,---
Eskdalemuir,1949,12,6.3,1.2,---
Eskdalemuir,1950,1,4.8,0.3,---
Eskdalemuir,1950,2,4.8,-1.3,---
Eskdalemuir,1950,3,9.0,0.9,---
Eskdalemuir,1950,4,8.6,-0.1,---
Eskdalemuir,1950,5,14.1,4.2,---
Eskdalemuir,1950,6,18.1,7.4,---
Eskdalemuir,1950,7,17.2,9.0,---
Eskdalemuir,1950,8,16.4,8.6,---
Eskdalemuir,1950,9,13.2,6.3,---
Eskdalemuir,1950,10,10.2,4.3,---
Eskdalemuir,1950,11,6.0,0.0,---
Eskdalemuir,1950,12,1.9,-3.0,---
Eskdalemuir,1951,1,3.6,-0.6,---
Eskdalemuir,1951,2,3.8,-1.3,---
Eskdalemuir,1951,3,4.8,-2.7,---
Eskdalemuir,1951,4,7.8,-0.5,---
Eskdalemuir,1951,5,12.7,2.3,---
Eskdalemuir,1951,6,16.5,5.9,---
Eskdalemuir,1951,7,17.5,9.2,---
Eskdalemuir,1951,8,15.8,8.6,---
Eskdalemuir,1951,9,15.2,7.4,---
Eskdalemuir,1951,10,11.8,3.7,---
Eskdalemuir,1951,11,8.7,3.3,---
Eskdalemuir,1951,12,6.0,-0.4,---
Eskdalemuir,1952,1,2.3,-3.9,---
Eskdalemuir,1952,2,5.2,-1.7,---
Eskdalemuir,1952,3,7.7,0.8,---
Eskdalemuir,1952,4,11.9,1.8,---
Eskdalemuir,1952,5,15.9,5.6,---
Eskdalemuir,1952,6,15.4,6.2,---
Eskdalemuir,1952,7,18.1,8.7,---
Eskdalemuir,1952,8,16.8,9.3,---
Eskdalemuir,1952,9,11.9,4.7,---
Eskdalemuir,1952,10,9.8,2.3,---
Eskdalemuir,1952,11,4.9,-1.2,---
Eskdalemuir,1952,12,3.7,-1.3,---
Eskdalemuir,1953,1,5.0,0.4,---
Eskdalemuir,1953,2,5.8,0.0,---
Eskdalemuir,1953,3,9.4,-1.4,---
Eskdalemuir,1953,4,9.3,-0.9,---
Eskdalemuir,1953,5,15.3,5.9,---
Eskdalemuir,1953,6,17.1,7.9,---
Eskdalemuir,1953,7,16.6,8.7,---
Eskdalemuir,1953,8,17.3,8.2,---
Eskdalemuir,1953,9,15.2,8.0,---
Eskdalemuir,1953,10,11.4,3.3,---
Eskdalemuir,1953,11,8.6,3.4,---
Eskdalemuir,1953,12,7.2,1.8,---
Eskdalemuir,1954,1,4.0,-1.0,15
Eskdalemuir,1954,2,2.9,-3.5,21
Eskdalemuir,1954,3,6.9,0.0,11
Eskdalemuir,1954,4,10.6,0.7,14
Eskdalemuir,1954,5,13.9,5.1,1
Eskdalemuir,1954,6,14.8,7.4,0
Eskdalemuir,1954,7,15.2,7.8,1
Eskdalemuir,1954,8,15.2,8.4,0
Eskdalemuir,1954,9,13.3,4.9,3
Eskdalemuir,1954,10,12.0,5.0,4
Eskdalemuir,1954,11,7.4,0.8,8
Eskdalemuir,1954,12,6.5,1.1,10
Eskdalemuir,1955,1,2.6,-2.2,19
Eskdalemuir,1955,2,1.8,-4.0,23
Eskdalemuir,1955,3,5.1,-3.0,26
Eskdalemuir,1955,4,12.6,2.4,9
Eskdalemuir,1955,5,12.3,2.5,6
Eskdalemuir,1955,6,15.7,6.2,1
Eskdalemuir,1955,7,21.9,9.0,0
Eskdalemuir,1955,8,20.2,9.8,0
Eskdalemuir,1955,9,15.6,7.4,0
Eskdalemuir,1955,10,10.3,2.4,9
Eskdalemuir,1955,11,8.7,2.0,8
Eskdalemuir,1955,12,5.7,-0.2,14
Eskdalemuir,1956,1,3.5,-2.5,23
Eskdalemuir,1956,2,3.1,-4.2,23
Eskdalemuir,1956,3,8.4,0.5,11
Eskdalemuir,1956,4,10.1,-1.2,18
Eskdalemuir,1956,5,14.0,4.2,4
Eskdalemuir,1956,6,15.4,6.3,0
Eskdalemuir,1956,7,16.9,9.3,0
Eskdalemuir,1956,8,14.6,6.3,0
Eskdalemuir,1956,9,15.6,8.1,1
Eskdalemuir,1956,10,11.3,4.1,3
Eskdalemuir,1956,11,8.1,0.5,13
Eskdalemuir,1956,12,6.7,2.1,7
Eskdalemuir,1957,1,6.4,-0.4,16
Eskdalemuir,1957,2,5.7,-1.9,15
Eskdalemuir,1957,3,10.1,3.1,4
Eskdalemuir,1957,4,11.6,1.9,8
Eskdalemuir,1957,5,13.8,2.9,6
Eskdalemuir,1957,6,18.3,6.2,3
Eskdalemuir,1957,7,18.1,10.2,0
Eskdalemuir,1957,8,16.8,9.2,1
Eskdalemuir,1957,9,13.2,6.1,0
Eskdalemuir,1957,10,11.5,4.5,2
Eskdalemuir,1957,11,7.7,2.2,7
Eskdalemuir,1957,12,5.9,-0.9,15
Eskdalemuir,1958,1,4.0,-2.7,18
Eskdalemuir,1958,2,4.7,-1.7,17
Eskdalemuir,1958,3,5.0,-2.2,20
Eskdalemuir,1958,4,10.2,0.9,10
Eskdalemuir,1958,5,12.7,3.0,5
Eskdalemuir,1958,6,15.7,7.1,0
Eskdalemuir,1958,7,18.3,9.3,0
Eskdalemuir,1958,8,17.6,9.3,0
Eskdalemuir,1958,9,17.1,8.5,0
Eskdalemuir,1958,10,11.9,4.9,3
Eskdalemuir,1958,11,8.0,0.6,11
Eskdalemuir,1958,12,4.9,-1.1,16
Eskdalemuir,1959,1,2.8,-4.7,23
Eskdalemuir,1959,2,6.0,0.0,14
Eskdalemuir,1959,3,8.8,2.0,4
Eskdalemuir,1959,4,10.7,1.7,11
Eskdalemuir,1959,5,16.6,5.0,3
Eskdalemuir,1959,6,17.1,7.9,0
Eskdalemuir,1959,7,18.3,8.5,0
Eskdalemuir,1959,8,19.4,9.8,0
Eskdalemuir,1959,9,17.5,6.2,1
Eskdalemuir,1959,10,14.6,6.4,0
Eskdalemuir,1959,11,8.2,2.3,6
Eskdalemuir,1959,12,6.3,0.7,10
Eskdalemuir,1960,1,4.7,-1.6,23
Eskdalemuir,1960,2,4.5,-3.3,22
Eskdalemuir,1960,3,7.7,1.5,6
Eskdalemuir,1960,4,11.8,2.7,5
Eskdalemuir,1960,5,15.7,5.3,2
Eskdalemuir,1960,6,19.0,7.9,0
Eskdalemuir,1960,7,16.9,8.4,0
Eskdalemuir,1960,8,17.0,8.4,0
Eskdalemuir,1960,9,14.7,6.2,1
Eskdalemuir,1960,10,11.5,5.8,3
Eskdalemuir,1960,11,7.5,1.6,8
Eskdalemuir,1960,12,4.4,-1.7,20
Eskdalemuir,1961,1,4.0,-2.2,21
Eskdalemuir,1961,2,7.2,1.6,6
Eskdalemuir,1961,3,9.4,3.1,6
Eskdalemuir,1961,4,11.2,3.6,5
Eskdalemuir,1961,5,13.6,4.5,0
Eskdalemuir,1961,6,15.5,7.2,0
Eskdalemuir,1961,7,16.2,8.4,0
Eskdalemuir,1961,8,16.5,7.7,0
Eskdalemuir,1961,9,16.4,8.4,0
Eskdalemuir,1961,10,11.5,5.0,2
Eskdalemuir,1961,11,6.8,1.7,7
Eskdalemuir,1961,12,3.2,-3.6,23
Eskdalemuir,1962,1,5.1,-1.4,14
Eskdalemuir,1962,2,5.7,0.1,13
Eskdalemuir,1962,3,4.8,-3.4,23
Eskdalemuir,1962,4,10.2,0.9,9
Eskdalemuir,1962,5,12.7,3.9,1
Eskdalemuir,1962,6,15.9,5.6,2
Eskdalemuir,1962,7,16.2,7.8,0
Eskdalemuir,1962,8,15.5,8.4,0
Eskdalemuir,1962,9,13.7,6.9,0
Eskdalemuir,1962,10,12.2,4.4,5
Eskdalemuir,1962,11,6.3,0.0,13
Eskdalemuir,1962,12,3.9,-2.7,24
Eskdalemuir,1963,1,0.8,-5.2,28
Eskdalemuir,1963,2,1.4,-6.8,28
Eskdalemuir,1963,3,7.5,0.3,12
Eskdalemuir,1963,4,10.0,2.4,5
Eskdalemuir,1963,5,12.3,3.4,3
Eskdalemuir,1963,6,17.0,8.1,0
Eskdalemuir,1963,7,17.2,8.0,0
Eskdalemuir,1963,8,15.6,8.4,0
Eskdalemuir,1963,9,14.7,5.9,0
Eskdalemuir,1963,10,11.9,4.9,1
Eskdalemuir,1963,11,8.0,1.7,10
Eskdalemuir,1963,12,4.3,-0.8,14
Eskdalemuir,1964,1,5.5,-0.6,12
Eskdalemuir,1964,2,5.5,-0.5,15
Eskdalemuir,1964,3,5.2,-0.1,16
Eskdalemuir,1964,4,10.4,3.4,2
Eskdalemuir,1964,5,14.7,5.9,0
Eskdalemuir,1964,6,15.3,7.7,0
Eskdalemuir,1964,7,17.0,8.6,0
Eskdalemuir,1964,8,16.7,8.3,2
Eskdalemuir,1964,9,15.7,6.7,1
Eskdalemuir,1964,10,10.5,3.3,6
Eskdalemuir,1964,11,8.6,1.3,12
Eskdalemuir,1964,12,4.4,-2.3,20
Eskdalemuir,1965,1,3.9,-2.2,21
Eskdalemuir,1965,2,5.3,-1.7,22
Eskdalemuir,1965,3,6.9,-1.5,20
Eskdalemuir,1965,4,10.8,0.9,9
Eskdalemuir,1965,5,13.3,4.9,2
Eskdalemuir,1965,6,16.6,7.8,0
Eskdalemuir,1965,7,15.3,6.9,0
Eskdalemuir,1965,8,16.4,7.8,1
Eskdalemuir,1965,9,13.4,6.9,1
Eskdalemuir,1965,10,12.6,4.7,2
Eskdalemuir,1965,11,4.7,-0.5,19
Eskdalemuir,1965,12,4.4,-1.0,14
Eskdalemuir,1966,1,3.4,-1.0,18
Eskdalemuir,1966,2,4.3,-0.4,15
Eskdalemuir,1966,3,8.2,1.3,11
Eskdalemuir,1966,4,7.1,1.4,10
Eskdalemuir,1966,5,14.2,3.4,3
Eskdalemuir,1966,6,17.3,9.1,0
Eskdalemuir,1966,7,17.2,7.8,0
Eskdalemuir,1966,8,15.7,8.1,0
Eskdalemuir,1966,9,15.5,8.1,0
Eskdalemuir,1966,10,11.0,3.5,5
Eskdalemuir,1966,11,6.5,0.6,12
Eskdalemuir,1966,12,5.2,0.0,13
Eskdalemuir,1967,1,5.1,0.4,13
Eskdalemuir,1967,2,5.9,0.5,13
Eskdalemuir,1967,3,7.2,1.7,6
Eskdalemuir,1967,4,10.3,2.0,6
Eskdalemuir,1967,5,11.1,3.8,3
Eskdalemuir,1967,6,17.2,6.9,0
Eskdalemuir,1967,7,16.4,9.1,0
Eskdalemuir,1967,8,17.1,9.2,0
Eskdalemuir,1967,9,15.3,7.2,0
Eskdalemuir,1967,10,11.0,4.8,2
Eskdalemuir,1967,11,7.3,0.1,14
Eskdalemuir,1967,12,5.6,-0.4,17
Eskdalemuir,1968,1,5.1,-0.8,14
Eskdalemuir,1968,2,2.2,-4.7,25
Eskdalemuir,1968,3,7.4,0.5,14
Eskdalemuir,1968,4,10.6,1.1,13
Eskdalemuir,1968,5,11.6,2.9,6
Eskdalemuir,1968,6,17.6,7.4,0
Eskdalemuir,1968,7,16.5,8.7,0
Eskdalemuir,1968,8,17.1,8.6,0
Eskdalemuir,1968,9,15.0,7.7,0
Eskdalemuir,1968,10,12.6,7.5,1
Eskdalemuir,1968,11,6.7,2.0,9
Eskdalemuir,1968,12,4.2,-1.0,17
Eskdalemuir,1969,1,5.6,0.4,13
Eskdalemuir,1969,2,2.1,-4.0,22
Eskdalemuir,1969,3,3.9,-2.3,24
Eskdalemuir,1969,4,9.8,0.3,13
Eskdalemuir,1969,5,12.6,4.8,2
Eskdalemuir,1969,6,17.1,6.3,0
Eskdalemuir,1969,7,17.6,9.4,0
Eskdalemuir,1969,8,18.5,9.8,1
Eskdalemuir,1969,9,15.2,7.3,0
Eskdalemuir,1969,10,14.2,7.3,0
Eskdalemuir,1969,11,5.2,-1.4,18
Eskdalemuir,1969,12,4.5,-2.0,23
Eskdalemuir,1970,1,4.3,-1.7,17
Eskdalemuir,1970,2,3.7,-3.9,19
Eskdalemuir,1970,3,6.4,-1.9,19
Eskdalemuir,1970,4,8.3,0.1,14
Eskdalemuir,1970,5,14.6,5.5,0
Eskdalemuir,1970,6,19.0,8.3,0
Eskdalemuir,1970,7,15.8,8.6,0
Eskdalemuir,1970,8,18.4,9.1,0
Eskdalemuir,1970,9,15.0,7.9,1
Eskdalemuir,1970,10,11.7,4.7,1
Eskdalemuir,1970,11,7.5,1.6,8
Eskdalemuir,1970,12,5.3,0.3,14
Eskdalemuir,1971,1,5.4,-0.1,12
Eskdalemuir,1971,2,6.4,0.4,12
Eskdalemuir,1971,3,6.8,-0.4,17
Eskdalemuir,1971,4,10.7,0.9,9
Eskdalemuir,1971,5,14.4,3.6,6
Eskdalemuir,1971,6,13.9,6.1,0
Eskdalemuir,1971,7,18.9,8.9,0
Eskdalemuir,1971,8,16.6,8.9,0
Eskdalemuir,1971,9,16.5,7.4,0
Eskdalemuir,1971,10,12.6,5.5,7
Eskdalemuir,1971,11,7.0,0.5,17
Eskdalemuir,1971,12,7.6,3.4,4
Eskdalemuir,1972,1,4.4,0.4,11
Eskdalemuir,1972,2,5.0,0.0,10
Eskdalemuir,1972,3,8.3,0.9,11
Eskdalemuir,1972,4,10.8,2.4,5
Eskdalemuir,1972,5,12.7,4.5,4
Eskdalemuir,1972,6,14.0,5.3,0
Eskdalemuir,1972,7,18.3,8.9,0
Eskdalemuir,1972,8,16.8,7.2,0
Eskdalemuir,1972,9,14.1,4.3,4
Eskdalemuir,1972,10,12.9,4.4,4
Eskdalemuir,1972,11,6.6,-0.7,16
Eskdalemuir,1972,12,6.4,0.9,12
Eskdalemuir,1973,1,4.9,-0.3,16
Eskdalemuir,1973,2,5.8,-1.5,14
Eskdalemuir,1973,3,9.3,0.0,13
Eskdalemuir,1973,4,9.4,0.2,10
Eskdalemuir,1973,5,13.1,4.5,4
Eskdalemuir,1973,6,17.4,7.9,1
Eskdalemuir,1973,7,17.8,8.8,0
Eskdalemuir,1973,8,17.7,8.6,0
Eskdalemuir,1973,9,15.0,7.4,1
Eskdalemuir,1973,10,10.8,3.1,10
Eskdalemuir,1973,11,6.9,-0.4,15
Eskdalemuir,1973,12,5.6,-0.9,15
Eskdalemuir,1974,1,6.3,1.0,9
Eskdalemuir,1974,2,6.2,1.0,11
Eskdalemuir,1974,3,7.2,0.3,8
Eskdalemuir,1974,4,12.3,0.0,14
Eskdalemuir,1974,5,14.2,4.0,4
Eskdalemuir,1974,6,16.0,6.3,1
Eskdalemuir,1974,7,16.3,8.6,0
Eskdalemuir,1974,8,16.8,8.0,0
Eskdalemuir,1974,9,13.0,5.8,5
Eskdalemuir,1974,10,9.0,2.6,6
Eskdalemuir,1974,11,7.3,1.3,8
Eskdalemuir,1974,12,7.8,2.9,5
Eskdalemuir,1975,1,7.1,1.3,13
Eskdalemuir,1975,2,6.5,-0.8,16
Eskdalemuir,1975,3,6.8,-0.7,18
Eskdalemuir,1975,4,10.4,2.5,10
Eskdalemuir,1975,5,12.7,1.8,9
Eskdalemuir,1975,6,18.1,6.4,1
Eskdalemuir,1975,7,18.8,10.0,0
Eskdalemuir,1975,8,21.3,10.8,0
Eskdalemuir,1975,9,14.0,5.8,2
Eskdalemuir,1975,10,11.7,4.6,3
Eskdalemuir,1975,11,7.5,0.1,15
Eskdalemuir,1975,12,7.1,0.1,15
Eskdalemuir,1976,1,6.4,1.7,12
Eskdalemuir,1976,2,5.2,0.6,10
Eskdalemuir,1976,3,6.0,-0.7,16
Eskdalemuir,1976,4,10.3,2.8,5
Eskdalemuir,1976,5,13.0,5.2,2
Eskdalemuir,1976,6,17.5,8.4,0
Eskdalemuir,1976,7,20.8,9.5,0
Eskdalemuir,1976,8,20.3,8.2,0
Eskdalemuir,1976,9,14.3,7.3,2
Eskdalemuir,1976,10,11.4,5.0,3
Eskdalemuir,1976,11,7.4,0.6,13
Eskdalemuir,1976,12,2.3,-2.9,24
Eskdalemuir,1977,1,3.1,-2.9,19
Eskdalemuir,1977,2,4.9,-1.1,13
Eskdalemuir,1977,3,7.4,1.4,8
Eskdalemuir,1977,4,8.9,1.5,7
Eskdalemuir,1977,5,13.4,2.9,6
Eskdalemuir,1977,6,16.0,5.6,0
Eskdalemuir,1977,7,18.5,9.3,0
Eskdalemuir,1977,8,17.6,8.0,1
Eskdalemuir,1977,9,13.7,7.3,0
Eskdalemuir,1977,10,13.4,6.3,1
Eskdalemuir,1977,11,6.4,0.7,12
Eskdalemuir,1977,12,6.2,1.5,7
Eskdalemuir,1978,1,3.5,-2.5,21
Eskdalemuir,1978,2,2.7,-3.1,19
Eskdalemuir,1978,3,7.2,1.1,9
Eskdalemuir,1978,4,8.4,0.9,9
Eskdalemuir,1978,5,16.0,4.5,2
Eskdalemuir,1978,6,16.3,6.4,1
Eskdalemuir,1978,7,17.0,7.5,0
Eskdalemuir,1978,8,16.5,9.2,0
Eskdalemuir,1978,9,14.6,8.6,0
Eskdalemuir,1978,10,13.0,6.8,2
Eskdalemuir,1978,11,8.9,3.1,8
Eskdalemuir,1978,12,3.7,-0.5,17
Eskdalemuir,1979,1,1.4,-5.7,28
Eskdalemuir,1979,2,2.2,-3.4,25
Eskdalemuir,1979,3,4.8,-0.8,22
Eskdalemuir,1979,4,9.1,1.4,10
Eskdalemuir,1979,5,11.0,2.6,8
Eskdalemuir,1979,6,16.6,7.4,0
Eskdalemuir,1979,7,16.6,8.7,0
Eskdalemuir,1979,8,16.2,8.3,1
Eskdalemuir,1979,9,14.1,6.4,4
Eskdalemuir,1979,10,11.9,6.2,3
Eskdalemuir,1979,11,7.2,0.6,12
Eskdalemuir,1979,12,5.5,0.5,13
Eskdalemuir,1980,1,2.8,-2.3,21
Eskdalemuir,1980,2,5.6,0.6,10
Eskdalemuir,1980,3,5.3,-1.4,20
Eskdalemuir,1980,4,12.3,1.6,9
Eskdalemuir,1980,5,15.0,3.0,4
Eskdalemuir,1980,6,15.1,7.3,0
Eskdalemuir,1980,7,16.3,8.2,0
Eskdalemuir,1980,8,16.7,9.0,0
Eskdalemuir,1980,9,14.7,8.7,1
Eskdalemuir,1980,10,9.6,3.2,7
Eskdalemuir,1980,11,7.1,1.8,9
Eskdalemuir,1980,12,6.6,0.9,14
Eskdalemuir,1981,1,5.3,-0.6,18
Eskdalemuir,1981,2,4.6,-1.8,20
Eskdalemuir,1981,3,8.0,1.5,9
Eskdalemuir,1981,4,10.9,1.0,10
Eskdalemuir,1981,5,14.3,4.8,4
Eskdalemuir,1981,6,14.8,7.4,0
Eskdalemuir,1981,7,16.9,8.6,0
Eskdalemuir,1981,8,18.0,9.2,0
Eskdalemuir,1981,9,15.6,7.3,0
Eskdalemuir,1981,10,9.0,0.5,12
Eskdalemuir,1981,11,8.7,2.3,9
Eskdalemuir,1981,12,1.4,-6.4,27
Eskdalemuir,1982,1,3.5,-3.0,15
Eskdalemuir,1982,2,6.4,0.0,12
Eskdalemuir,1982,3,7.9,-0.3,15
Eskdalemuir,1982,4,12.3,1.9,10
Eskdalemuir,1982,5,14.4,3.4,6
Eskdalemuir,1982,6,16.0,8.3,0
Eskdalemuir,1982,7,19.1,9.3,0
Eskdalemuir,1982,8,17.0,9.1,1
Eskdalemuir,1982,9,14.6,7.2,1
Eskdalemuir,1982,10,10.9,5.2,3
Eskdalemuir,1982,11,7.9,1.7,13
Eskdalemuir,1982,12,4.8,-1.2,15
Eskdalemuir,1983,1,6.7,1.9,8
Eskdalemuir,1983,2,3.8,-2.9,19
Eskdalemuir,1983,3,7.2,1.6,7
Eskdalemuir,1983,4,8.6,0.4,13
Eskdalemuir,1983,5,11.8,4.4,2
Eskdalemuir,1983,6,15.8,7.5,0
Eskdalemuir,1983,7,21.7,10.6,0
Eskdalemuir,1983,8,20.1,8.9,0
Eskdalemuir,1983,9,14.1,7.0,3
Eskdalemuir,1983,10,11.0,4.2,6
Eskdalemuir,1983,11,8.4,1.7,13
Eskdalemuir,1983,12,7.0,1.4,11
Eskdalemuir,1984,1,3.1,-2.2,23
Eskdalemuir,1984,2,4.7,-0.6,14
Eskdalemuir,1984,3,6.0,0.6,11
Eskdalemuir,1984,4,11.8,0.5,15
Eskdalemuir,1984,5,14.9,2.3,8
Eskdalemuir,1984,6,17.0,7.4,1
Eskdalemuir,1984,7,20.4,8.6,0
Eskdalemuir,1984,8,20.1,8.7,0
Eskdalemuir,1984,9,13.9,7.1,1
Eskdalemuir,1984,10,11.9,5.1,3
Eskdalemuir,1984,11,7.9,4.0,3
Eskdalemuir,1984,12,6.1,0.9,9
Eskdalemuir,1985,1,2.2,-3.1,24
Eskdalemuir,1985,2,4.0,-2.2,17
Eskdalemuir,1985,3,5.9,-1.2,16
Eskdalemuir,1985,4,9.3,2.8,3
Eskdalemuir,1985,5,13.0,4.3,2
Eskdalemuir,1985,6,14.4,5.6,2
Eskdalemuir,1985,7,16.4,9.4,0
Eskdalemuir,1985,8,14.7,8.9,0
Eskdalemuir,1985,9,14.8,7.3,1
Eskdalemuir,1985,10,12.0,4.8,2
Eskdalemuir,1985,11,4.7,-2.2,20
Eskdalemuir,1985,12,6.3,1.3,10
Eskdalemuir,1986,1,3.6,-2.0,18
Eskdalemuir,1986,2,0.8,-4.7,25
Eskdalemuir,1986,3,6.5,-0.3,12
Eskdalemuir,1986,4,7.2,-0.1,12
Eskdalemuir,1986,5,12.1,4.7,2
Eskdalemuir,1986,6,17.0,7.2,1
Eskdalemuir,1986,7,16.1,8.9,0
Eskdalemuir,1986,8,14.8,6.4,1
Eskdalemuir,1986,9,13.9,4.1,9
Eskdalemuir,1986,10,11.5,4.5,1
Eskdalemuir,1986,11,8.4,2.4,9
Eskdalemuir,1986,12,5.9,0.8,14
Eskdalemuir,1987,1,2.2,-3.9,25
Eskdalemuir,1987,2,5.5,-1.9,21
Eskdalemuir,1987,3,5.5,-1.3,19
Eskdalemuir,1987,4,11.5,2.7,5
Eskdalemuir,1987,5,12.6,2.9,7
Eskdalemuir,1987,6,13.8,6.4,1
Eskdalemuir,1987,7,17.6,9.3,0
Eskdalemuir,1987,8,16.7,9.0,0
Eskdalemuir,1987,9,14.2,6.2,2
Eskdalemuir,1987,10,10.1,3.3,8
Eskdalemuir,1987,11,7.0,1.9,7
Eskdalemuir,1987,12,6.2,0.9,12
Eskdalemuir,1988,1,5.1,0.6,11
Eskdalemuir,1988,2,5.6,0.4,10
Eskdalemuir,1988,3,7.0,0.6,13
Eskdalemuir,1988,4,9.7,1.7,11
Eskdalemuir,1988,5,14.1,4.1,3
Eskdalemuir,1988,6,17.8,7.7,0
Eskdalemuir,1988,7,15.1,9.4,0
Eskdalemuir,1988,8,16.3,8.9,0
Eskdalemuir,1988,9,14.0,6.6,2
Eskdalemuir,1988,10,11.2,4.9,6
Eskdalemuir,1988,11,7.1,-0.2,18
Eskdalemuir,1988,12,8.1,2.8,7
Eskdalemuir,1989,1,7.5,2.6,7
Eskdalemuir,1989,2,6.3,1.0,10
Eskdalemuir,1989,3,8.0,0.7,10
Eskdalemuir,1989,4,8.2,0.6,15
Eskdalemuir,1989,5,14.9,4.2,4
Eskdalemuir,1989,6,16.8,6.5,2
Eskdalemuir,1989,7,21.5,8.9,0
Eskdalemuir,1989,8,16.8,9.5,0
Eskdalemuir,1989,9,14.4,6.4,2
Eskdalemuir,1989,10,12.4,5.8,2
Eskdalemuir,1989,11,7.5,1.6,9
Eskdalemuir,1989,12,4.8,-0.9,19
Eskdalemuir,1990,1,6.7,2.0,4
Eskdalemuir,1990,2,6.5,2.5,7
Eskdalemuir,1990,3,8.8,2.9,5
Eskdalemuir,1990,4,10.3,1.2,10
Eskdalemuir,1990,5,15.4,4.9,2
Eskdalemuir,1990,6,15.3,7.0,0
Eskdalemuir,1990,7,18.5,8.9,0
Eskdalemuir,1990,8,18.0,10.2,0
Eskdalemuir,1990,9,13.8,5.5,0
Eskdalemuir,1990,10,11.9,6.1,2
Eskdalemuir,1990,11,7.1,1.8,10
Eskdalemuir,1990,12,4.8,-0.9,20
Eskdalemuir,1991,1,3.3,-1.8,22
Eskdalemuir,1991,2,3.4,-2.4,21
Eskdalemuir,1991,3,8.7,2.2,10
Eskdalemuir,1991,4,9.3,1.8,9
Eskdalemuir,1991,5,13.5,4.7,6
Eskdalemuir,1991,6,13.6,5.5,2
Eskdalemuir,1991,7,19.0,11.1,0
Eskdalemuir,1991,8,17.8,10.0,0
Eskdalemuir,1991,9,15.8,6.3,1
Eskdalemuir,1991,10,10.6,4.7,4
Eskdalemuir,1991,11,7.1,1.5,11
Eskdalemuir,1991,12,5.6,-0.9,15
Eskdalemuir,1992,1,5.5,-1.5,18
Eskdalemuir,1992,2,6.5,0.3,12
Eskdalemuir,1992,3,7.6,1.9,5
Eskdalemuir,1992,4,9.1,2.7,4
Eskdalemuir,1992,5,15.8,5.8,2
Eskdalemuir,1992,6,18.4,8.1,0
Eskdalemuir,1992,7,16.5,9.1,0
Eskdalemuir,1992,8,15.6,8.5,1
Eskdalemuir,1992,9,14.1,7.7,0
Eskdalemuir,1992,10,8.4,1.3,12
Eskdalemuir,1992,11,7.4,0.7,13
Eskdalemuir,1992,12,4.2,-1.2,16
Eskdalemuir,1993,1,5.9,0.3,12
Eskdalemuir,1993,2,6.7,1.4,8
Eskdalemuir,1993,3,7.6,0.6,14
Eskdalemuir,1993,4,10.1,3.2,5
Eskdalemuir,1993,5,12.3,4.6,3
Eskdalemuir,1993,6,16.1,8.3,0
